Cluster ID, Latitude, Longitude, Nombre de points
534, 40.734983, -73.87419699999998, 5
548, 40.7490396, -74.003202, 5
549, 40.742276399999994, -73.9917856, 5
567, 40.758754999999994, -73.9738274, 5
568, 40.7677824, -73.9857156, 5
570, 40.7769076, -73.955582, 5
573, 40.79092659999999, -73.96903239999999, 5
575, 40.742276000000004, -74.000648, 5
578, 40.73720420000001, -73.97930319999998, 5
582, 40.747293400000004, -73.98693979999999, 5
585, 40.762659400000004, -73.959746, 5
591, 40.7228958, -73.9858004, 5
594, 40.7829336, -73.98222460000001, 5
598, 40.7447736, -73.99880599999999, 5
600, 40.743477999999996, -73.9726056, 5
603, 40.7574428, -73.9790474, 5
618, 40.7817766, -73.95163720000001, 5
622, 40.7363382, -74.0012266, 5
624, 40.785154, -73.95146020000001, 5
627, 40.759652, -73.97309759999999, 5
629, 40.799260600000004, -73.9591988, 5
631, 40.760371000000006, -73.9876098, 5
635, 40.70795460000001, -74.01149339999999, 5
636, 40.782611, -73.9749808, 5
640, 40.7632128, -73.96287599999998, 5
641, 40.754083800000004, -73.9825372, 5
642, 40.761295000000004, -73.9639554, 5
645, 40.734170199999994, -74.0045644, 5
647, 40.7403768, -73.9923838, 5
648, 40.7528596, -73.9766662, 5
649, 40.7350646, -74.00202719999999, 5
651, 40.722159, -73.98871899999999, 5
655, 40.7424922, -74.00688799999999, 5
658, 40.7377102, -74.00177979999998, 5
659, 40.7523498, -73.9673366, 5
661, 40.7488542, -73.970068, 5
662, 40.7787246, -73.95817059999999, 5
665, 40.7832006, -73.94496939999999, 5
666, 40.813709, -73.959909, 5
667, 40.7559304, -73.96347559999998, 5
668, 40.7468752, -74.00218559999999, 5
669, 40.7610298, -73.96176439999999, 5
670, 40.7226474, -73.9979802, 5
671, 40.7198686, -73.9876262, 5
673, 40.7039506, -74.0117378, 5
674, 40.7311768, -73.9857456, 5
675, 40.7955386, -73.9729984, 5
677, 40.7397336, -73.99885419999998, 5
678, 40.772506799999995, -73.95554960000001, 5
679, 40.798729800000004, -73.96878059999999, 5
680, 40.7435486, -73.99079459999999, 5
682, 40.777015, -73.94968599999999, 5
683, 40.7064004, -74.0129818, 5
684, 40.726961800000005, -73.9857548, 5
685, 40.7742006, -73.96575219999998, 5
686, 40.765966199999994, -73.9871164, 5
687, 40.7183246, -74.0004238, 5
688, 40.7683452, -73.9635358, 5
689, 40.765110199999995, -73.9816802, 5
690, 40.792002399999994, -73.97178939999999, 5
691, 40.730283, -73.98338999999999, 5
692, 40.7746044, -73.97711240000001, 5
693, 40.7235228, -73.9853634, 5
694, 40.7278436, -73.98227159999999, 5
695, 40.759462400000004, -73.97964979999999, 5
696, 40.744481199999996, -73.9918458, 5
697, 40.727705, -73.99475139999998, 5
698, 40.777528, -73.948987, 5
700, 40.7311952, -73.993679, 5
701, 40.811054999999996, -73.96290139999999, 5
702, 40.7240622, -73.99266539999999, 5
703, 40.7588456, -73.97978699999999, 5
704, 40.744966999999995, -73.98654660000001, 5
705, 40.7769248, -73.9821448, 5
