label, Latitude, Longitude
10, 40.753715, -73.97846199999998
10, 40.754477, -73.977598
10, 40.754666, -73.97765099999998
10, 40.75453, -73.97763299999998
10, 40.754885, -73.97780799999998
10, 40.754508, -73.977512
10, 40.754447, -73.977582
10, 40.75454, -73.977463
10, 40.754242, -73.977615
10, 40.754343, -73.97746499999998
10, 40.754964, -73.97762199999998
10, 40.755042, -73.977779
10, 40.755038, -73.977823
10, 40.753329, -73.98058299999998
10, 40.753278, -73.98076
10, 40.753413, -73.98084199999998
10, 40.753325, -73.980593
10, 40.753177, -73.98052099999998
10, 40.753059, -73.980586
10, 40.752995, -73.980435
10, 40.753966, -73.977491
10, 40.753955, -73.97931199999998
10, 40.753925, -73.979253
10, 40.753485, -73.979146
10, 40.753546, -73.97879299999998
10, 40.753636, -73.978395
10, 40.753785, -73.978306
10, 40.753497, -73.978397
10, 40.753548, -73.978531
10, 40.754358, -73.977428
10, 40.75431, -73.977242
10, 40.755083, -73.977582
10, 40.7551, -73.977438
10, 40.755007, -73.978104
10, 40.753228, -73.98098299999998
10, 40.753105, -73.98079699999998
10, 40.753232, -73.98100499999998
10, 40.753613, -73.980975
10, 40.753653, -73.98098299999998
10, 40.753812, -73.97942999999998
10, 40.753232, -73.97906
10, 40.75336, -73.97923799999998
10, 40.753347, -73.978953
10, 40.753422, -73.979183
10, 40.75364, -73.978116
10, 40.753765, -73.978065
10, 40.754128, -73.97725099999998
10, 40.754212, -73.97703199999998
10, 40.75439, -73.976968
10, 40.754451, -73.97713299999998
10, 40.754462, -73.97708199999998
10, 40.754293, -73.977058
10, 40.755057, -73.977275
10, 40.755347, -73.977417
10, 40.753273, -73.981162
10, 40.753123, -73.98108899999998
10, 40.753159, -73.98108899999998
10, 40.753116, -73.981211
10, 40.753098, -73.981082
10, 40.753432, -73.981142
10, 40.752915, -73.980958
10, 40.753425, -73.981233
10, 40.753731, -73.98084
10, 40.753117, -73.97883799999998
10, 40.753082, -73.97923
10, 40.753064, -73.978989
10, 40.753178, -73.978775
10, 40.753675, -73.977958
10, 40.75362, -73.977997
10, 40.755515, -73.977213
10, 40.755475, -73.977175
10, 40.755301, -73.97718
10, 40.75553, -73.977198
10, 40.753035, -73.981335
10, 40.753004, -73.981297
10, 40.752905, -73.98125799999998
10, 40.753531, -73.981384
10, 40.752958, -73.97862499999998
10, 40.753252, -73.978586
10, 40.75295, -73.978656
10, 40.753016, -73.97860199999998
10, 40.75298, -73.97929499999998
10, 40.752947, -73.979265
10, 40.752888, -73.97908099999998
10, 40.752905, -73.979065
10, 40.753002, -73.979382
10, 40.753057, -73.979332
10, 40.755417, -73.977045
10, 40.75554, -73.976985
10, 40.755599, -73.977204
10, 40.75569, -73.977278
10, 40.755805, -73.977227
10, 40.75581, -73.977115
10, 40.755825, -73.977221
10, 40.752885, -73.98147799999998
10, 40.752692, -73.981415
10, 40.753087, -73.97836499999998
10, 40.753052, -73.97842699999998
10, 40.753005, -73.979529
10, 40.752657, -73.979218
10, 40.752654, -73.97907999999998
10, 40.752675, -73.979028
10, 40.752643, -73.979117
10, 40.752778, -73.979568
10, 40.75283, -73.97958199999998
10, 40.75273, -73.97949699999998
10, 40.755545, -73.97685
10, 40.755736, -73.976849
10, 40.755736, -73.976819
10, 40.755778, -73.977405
10, 40.755897, -73.977046
10, 40.755957, -73.977109
10, 40.7526, -73.981645
10, 40.752495, -73.98161
10, 40.752798, -73.979669
10, 40.752498, -73.97929399999998
10, 40.752547, -73.979073
10, 40.752573, -73.979481
10, 40.752548, -73.97915299999998
10, 40.752627, -73.97924299999998
10, 40.752525, -73.978952
10, 40.752523, -73.979151
10, 40.752361, -73.979123
10, 40.752353, -73.97907999999998
10, 40.752497, -73.979569
10, 40.752623, -73.979608
10, 40.75259, -73.979568
10, 40.752829, -73.979832
10, 40.75275, -73.97983999999998
10, 40.755403, -73.97664
10, 40.755798, -73.97681199999998
10, 40.755883, -73.97676199999998
10, 40.755945, -73.976675
10, 40.755862, -73.97673
10, 40.756117, -73.976843
10, 40.752365, -73.981796
10, 40.752482, -73.98174799999998
10, 40.752357, -73.98169199999998
10, 40.752359, -73.98161799999998
10, 40.752288, -73.981723
10, 40.752293, -73.979258
10, 40.752262, -73.979265
10, 40.75232, -73.979522
10, 40.752245, -73.979192
10, 40.752281, -73.97944099999998
10, 40.752248, -73.979085
10, 40.752393, -73.97882
10, 40.752346, -73.978734
10, 40.752195, -73.9792
10, 40.752167, -73.97896199999998
10, 40.752218, -73.97910299999998
10, 40.752134, -73.979225
10, 40.752247, -73.978818
10, 40.75224, -73.979588
10, 40.752213, -73.979539
10, 40.752394, -73.979797
10, 40.75301, -73.979989
10, 40.75514, -73.97672199999998
10, 40.755317, -73.976622
10, 40.755245, -73.976522
10, 40.755178, -73.976448
10, 40.755178, -73.976641
10, 40.756033, -73.976645
10, 40.756062, -73.97676199999998
10, 40.756011, -73.97664
10, 40.755923, -73.97653099999998
10, 40.755933, -73.976543
10, 40.755881, -73.97651399999998
10, 40.756316, -73.976754
10, 40.752137, -73.98188899999998
10, 40.752265, -73.98192899999998
10, 40.752203, -73.981493
10, 40.75202, -73.981763
10, 40.752037, -73.98158999999998
10, 40.752065, -73.979229
10, 40.752035, -73.979202
10, 40.75217, -73.97965499999998
10, 40.752306, -73.978738
10, 40.752247, -73.97862
10, 40.752182, -73.978758
10, 40.751923, -73.979124
10, 40.751949, -73.97904599999998
10, 40.751918, -73.979082
10, 40.751973, -73.97942999999998
10, 40.752087, -73.97972699999998
10, 40.755092, -73.97652499999998
10, 40.755107, -73.97644699999998
10, 40.754963, -73.97637799999998
10, 40.752077, -73.981948
10, 40.75203, -73.981888
10, 40.752162, -73.982145
10, 40.751986, -73.981965
10, 40.751987, -73.98174299999998
10, 40.75195, -73.98192
10, 40.751885, -73.981823
10, 40.75209, -73.981965
10, 40.752154, -73.982073
10, 40.752342, -73.981257
10, 40.752325, -73.98130299999998
10, 40.75184, -73.981637
10, 40.75175, -73.981752
10, 40.751928, -73.979668
10, 40.751903, -73.97973899999998
10, 40.752125, -73.978373
10, 40.75221, -73.978328
10, 40.752297, -73.97835
10, 40.752044, -73.97842
10, 40.751814, -73.978862
10, 40.751696, -73.979498
10, 40.75192, -73.979893
10, 40.75481, -73.976122
10, 40.754845, -73.97611399999998
10, 40.751893, -73.98211
10, 40.751932, -73.982299
10, 40.751698, -73.98194499999998
10, 40.751822, -73.98213099999998
10, 40.75172, -73.98189499999998
10, 40.751715, -73.98191199999998
10, 40.752255, -73.981103
10, 40.752402, -73.98117999999998
10, 40.751504, -73.981846
10, 40.751683, -73.97976699999998
10, 40.75185, -73.980023
10, 40.751836, -73.97996
10, 40.751911, -73.979994
10, 40.752363, -73.9782
10, 40.75228, -73.978128
10, 40.752252, -73.97810699999998
10, 40.752281, -73.978311
10, 40.752065, -73.978351
10, 40.752219, -73.978198
10, 40.752202, -73.978183
10, 40.752175, -73.978297
10, 40.752307, -73.978244
10, 40.752088, -73.97825
10, 40.752297, -73.978103
10, 40.752277, -73.97806699999998
10, 40.752334, -73.97806799999998
10, 40.752287, -73.97807199999998
10, 40.752268, -73.97807199999998
